time,prcp(mm/day),pet(mm/day),flow(m^3/s)
2015-09-23,4.8,9.28,13.925167181833332
2015-09-24,0.06,8.34,6.269399434208334
2015-09-25,0.21,9.57,5.525925926
2015-09-26,0.01,11.13,5.525925926
2015-09-27,0.0,14.42,5.3797331533333335
2015-09-28,0.6000000000000001,8.43,4.86840149175
2015-09-29,0.07,6.9799999999999995,4.954421939291667
2015-09-30,0.56,10.49,6.257330246875
2015-10-01,15.629999999999999,9.68,9.8670074595
2015-10-02,2.17,14.42,12.301983667083334
2015-10-03,0.0,15.63,8.887229938833334
2015-10-04,0.0,11.440000000000001,5.778706918791666
2015-10-05,0.0,9.36,5.525925926
2015-10-06,0.0,10.280000000000001,5.525925926
2015-10-07,0.0,9.14,5.525925926
2015-10-08,8.89,12.27,5.525925926
2015-10-09,0.58,12.74,5.525925926
2015-10-10,0.1,11.31,5.525925926
2015-10-11,0.33,8.870000000000001,5.525925926
2015-10-12,0.02,9.73,5.525925926
2015-10-13,0.02,10.58,5.525925926
2015-10-14,0.0,10.17,5.124070859083333
2015-10-15,0.0,7.93,3.3339891975
2015-10-16,0.0,7.22,2.6265914350833333
2015-10-17,0.01,8.68,5.280163323083333
2015-10-18,0.0,11.91,5.525925926
2015-10-19,0.0,10.16,5.525925926
2015-10-20,0.0,9.46,5.525925926
2015-10-21,0.02,7.2,5.525925926
2015-10-22,0.0,5.59,5.525925926
2015-10-23,5.069999999999999,3.06,5.525925926
2015-10-24,0.23,8.46,5.525925926
2015-10-25,0.0,11.31,5.525925926
2015-10-26,0.09,5.52,5.525925926
2015-10-27,0.06,8.26,5.525925926
2015-10-28,0.0,8.8,5.525925926
2015-10-29,0.0,8.66,5.525925926
2015-10-30,0.0,8.51,5.525925926
2015-10-31,0.0,6.73,5.525925926
2015-11-01,0.0,5.27,5.525925926
2015-11-02,0.0,5.32,5.200318287083333
2015-11-03,0.0,5.53,3.7498842593333332
2015-11-04,0.0,5.94,2.52549189825
2015-11-05,0.0,7.390000000000001,2.425925926
2015-11-06,0.0,7.2700000000000005,2.425925926
2015-11-07,0.0,1.91,4.857285236708333
2015-11-08,0.0,1.03,10.825167181749999
2015-11-09,0.0,4.36,3.1693994342083336
2015-11-10,0.0,5.87,2.425925926
2015-11-11,0.0,4.34,2.425925926
2015-11-12,0.0,2.96,3.033765753625
2015-11-13,0.0,1.99,5.7414158950416665
2015-11-14,0.0,2.82,6.811414930541667
2015-11-15,0.0,3.72,2.797662680125
2015-11-16,0.0,2.87,2.425925926
2015-11-17,0.0,4.87,2.425925926
2015-11-18,0.0,6.35,2.5778858829583333
2015-11-19,0.0,4.24,3.2547984181666667
2015-11-20,0.0,4.6,3.9781780478333335
2015-11-21,0.0,4.25,4.701557677499999
2015-11-22,0.0,4.83,4.6651375225416665
2015-11-23,0.0,4.24,2.6117943030416666
2015-11-24,0.0,4.23,2.425925926
2015-11-25,0.0,4.2,2.425925926
2015-11-26,0.0,4.15,2.425925926
2015-11-27,0.0,3.65,2.425925926
2015-11-28,0.0,3.12,2.425925926
2015-11-29,0.0,1.87,4.857285236708333
2015-11-30,0.0,1.56,10.825167181749999
2015-12-01,0.0,1.33,5.600758744916667
2015-12-02,0.0,2.27,13.256526492083333
2015-12-03,0.0,4.4,11.568640689666665
2015-12-04,0.0,4.75,4.550411522625001
2015-12-05,0.0,4.1,9.62805426975
2015-12-06,0.0,3.09,11.247460133833334
2015-12-07,0.0,2.34,5.600758744916667
2015-12-08,0.0,2.53,13.256526492083333
2015-12-09,0.0,1.68,11.526626800375
2015-12-10,0.0,0.81,5.413605967125
2015-12-11,0.0,3.34,13.056526492041668
2015-12-12,0.0,2.42,13.800000000000002
2015-12-13,0.0,1.51,11.368640689625002
2015-12-14,0.0,1.31,2.969399434208333
2015-12-15,0.0,2.87,4.657285236708334
2015-12-16,0.0,4.61,13.056526492041668
2015-12-17,0.0,4.0,11.368640689625002
2015-12-18,0.0,3.04,5.400758744916666
2015-12-19,0.0,3.04,12.473000257041667
2015-12-20,0.0,2.14,9.936349022583334
2015-12-21,0.0,1.76,7.238143003916666
2015-12-22,0.0,1.84,10.803600823375
2015-12-23,0.0,1.23,5.400758744916666
2015-12-24,0.0,3.06,10.625167181666667
2015-12-25,0.0,3.2,2.969399434208333
2015-12-26,0.0,3.16,4.657285236708334
2015-12-27,0.0,3.5500000000000003,10.625167181666667
2015-12-28,0.0,2.8000000000000003,5.400758744916666
2015-12-29,0.0,2.33,10.625167181666667
2015-12-30,0.0,1.79,5.400758744916666
2015-12-31,0.0,2.25,13.056526492041668
2016-01-01,0.0,2.94,13.800000000000002
2016-01-02,0.0,2.27,11.368640689625002
2016-01-03,0.0,2.5300000000000002,4.1850790895
2016-01-04,0.0,3.51,7.641226208833333
2016-01-05,0.0,3.19,9.228642618333334
2016-01-06,0.0,3.04,10.996903935041667
2016-01-07,0.0,3.14,5.400758744916666
2016-01-08,0.0,2.84,10.499125515000001
2016-01-09,0.0,2.87,4.839300411541667
2016-01-10,0.0,3.09,10.025167181125001
2016-01-11,0.0,3.38,4.800758744875
2016-01-12,0.0,3.13,10.025167181125001
2016-01-13,0.0,3.05,4.800758744875
2016-01-14,0.0,2.7800000000000002,10.0041602365
2016-01-15,0.0,2.77,4.7071823559583335
2016-01-16,0.0,2.73,12.356526491791668
2016-01-17,0.0,3.0,10.668640689333335
2016-01-18,0.0,3.19,4.700758744875
2016-01-19,0.0,2.97,9.925167181125
2016-01-20,0.0,2.89,4.700758744875
2016-01-21,0.0,3.15,9.925167181125
2016-01-22,0.0,3.2,2.2693994342083332
2016-01-23,0.0,2.73,3.957285236666667
2016-01-24,0.0,2.75,9.925167181125
2016-01-25,0.0,3.04,4.700758744875
2016-01-26,0.0,3.2,9.988188014458332
2016-01-27,0.0,3.8400000000000003,4.981487911583334
2016-01-28,0.0,3.98,10.225167181666666
2016-01-29,0.0,5.32,5.000758744916666
2016-01-30,0.0,5.2700000000000005,10.225167181666666
2016-01-31,0.0,4.01,4.937737911541666
2016-02-01,0.0,3.64,10.007458847791666
2016-02-02,0.0,3.83,4.981487911583334
2016-02-03,0.0,4.24,10.225167181666666
2016-02-04,0.0,4.8100000000000005,5.000758744916666
2016-02-05,0.0,4.85,12.048686664958334
2016-02-06,0.0,4.61,10.084510030916666
2016-02-07,0.0,4.84,6.5831516846666664
2016-02-08,0.0,4.59,4.5449942129166665
2016-02-09,0.0,4.98,9.850861625291666
2016-02-10,0.0,6.01,4.600758744875
2016-02-11,0.0,4.55,9.825167181125
2016-02-12,0.0,2.0100000000000002,4.600758744875
2016-02-13,0.0,1.83,12.256526491791666
2016-02-14,0.0,3.87,11.298048483416666
2016-02-15,0.0,3.83,6.39112332825
2016-02-16,0.0,4.31,7.528436856958333
2016-02-17,0.0,5.29,4.377716692375
2016-02-18,0.0,5.1899999999999995,12.256526491791666
2016-02-19,0.0,4.86,10.568640689333334
2016-02-20,0.0,5.6000000000000005,4.600758744875
2016-02-21,0.0,5.62,9.873794367
2016-02-22,0.0,5.44,4.720116383666666
2016-02-23,0.0,6.49,9.672051826583333
2016-02-24,0.0,5.97,4.585889274708333
2016-02-25,0.0,5.67,9.825167181125
2016-02-26,0.0,6.23,4.600758744875
2016-02-27,0.0,6.720000000000001,9.825167181125
2016-02-28,0.0,6.78,4.600758744875
2016-02-29,0.0,7.54,12.256526491791666
2016-03-01,0.0,7.24,10.883744856291665
2016-03-02,0.0,7.4,6.004404578125
2016-03-03,0.0,5.82,11.325167181625
2016-03-04,0.0,3.08,6.1007587447916665
2016-03-05,0.0,3.21,13.756526492083333
2016-03-06,0.0,6.26,12.068640689541667
2016-03-07,0.0,7.58,6.1007587447916665
2016-03-08,0.0,9.14,11.199125515083333
2016-03-09,0.0,9.73,5.5393004115833335
2016-03-10,0.0,8.67,13.156526492083332
2016-03-11,0.0,7.85,11.468640689666666
2016-03-12,0.0,8.370000000000001,5.500758744916666
2016-03-13,0.0,8.7,10.72516718175
2016-03-14,0.0,8.84,5.500758744916666
2016-03-15,0.0,9.26,10.72516718175
2016-03-16,0.0,10.57,5.500758744916666
2016-03-17,0.0,7.140000000000001,10.72516718175
2016-03-18,0.0,7.75,5.500758744916666
2016-03-19,0.0,11.15,13.156526492083332
2016-03-20,0.0,12.49,11.468640689666666
2016-03-21,0.0,11.82,2.985371656416667
2016-03-22,0.0,11.89,4.382979681125
2016-03-23,0.0,12.66,12.756526492041667
2016-03-24,0.0,12.74,11.068640689625
2016-03-25,0.0,11.65,5.100758744916667
2016-03-26,0.0,10.299999999999999,10.325167181666666
2016-03-27,0.0,9.81,5.100758744916667
2016-03-28,0.0,11.96,10.325167181666666
2016-03-29,0.0,13.31,5.100758744916667
2016-03-30,0.0,12.8,10.325167181666666
2016-03-31,0.0,13.61,5.100758744916667
2016-04-01,1.69,8.24,12.756526492041667
2016-04-02,1.48,6.13,11.068640689625
2016-04-03,0.18,10.03,5.100758744916667
2016-04-04,0.0,13.56,10.325167181666666
2016-04-05,0.01,14.809999999999999,4.995724022625001
2016-04-06,0.0,14.33,9.8572852365
2016-04-07,0.0,15.69,4.600758744875
2016-04-08,0.0,18.29,9.825167181125
2016-04-09,0.0,19.35,4.600758744875
2016-04-10,0.0,16.44,9.825167181125
2016-04-11,0.0,15.04,4.600758744875
2016-04-12,2.79,11.42,9.825167181125
2016-04-13,0.07,9.1,4.600758744875
2016-04-14,0.41000000000000003,11.99,9.825167181125
2016-04-15,0.02,14.58,4.600758744875
2016-04-16,16.05,8.94,12.256526491791666
2016-04-17,0.16000000000000003,8.23,10.568640689333334
2016-04-18,2.47,6.77,4.600758744875
2016-04-19,0.19,9.03,12.256526491791666
2016-04-20,0.0,11.01,10.568640689333334
2016-04-21,0.0,10.209999999999999,4.600758744875
2016-04-22,0.0,15.67,9.825167181125
2016-04-23,0.0,17.22,4.600758744875
2016-04-24,0.0,17.94,12.256526491791666
2016-04-25,0.0,15.9,10.568640689333334
2016-04-26,0.0,11.79,4.600758744875
2016-04-27,0.0,12.67,9.825167181125
2016-04-28,0.0,17.51,4.600758744875
2016-04-29,0.41,15.6,12.256526491791666
2016-04-30,0.01,13.85,10.568640689333334
2016-05-01,0.0,13.41,4.600758744875
2016-05-02,0.05,11.08,12.256526491791666
2016-05-03,73.74,4.75,15.431359310416667
2016-05-04,0.56,13.82,30.977629886666666
2016-05-05,18.5,10.58,53.979481738749996
2016-05-06,0.82,10.61,47.76569572916667
2016-05-07,0.36,16.07,47.02222222
2016-05-08,0.44,17.57,44.73791152125
2016-05-09,0.31,13.709999999999999,34.41529706916666
2016-05-10,0.26,13.28,25.31754758
2016-05-11,0.31,16.38,24.395515044166668
2016-05-12,14.64,11.83,23.600115740000003
2016-05-13,0.61,11.85,22.928674765416662
2016-05-14,7.78,10.39,25.305433383333334
2016-05-15,18.88,5.95,31.273315330000003
2016-05-16,0.52,13.14,23.88519161416667
2016-05-17,0.59,18.54,21.634947274166667
2016-05-18,0.13,17.61,18.180266204166667
2016-05-19,0.04,17.36,31.803915895416665
2016-05-20,0.0,16.94,25.191165123333334
2016-05-21,0.0,15.41,23.05111882583333
2016-05-22,0.0,12.93,14.743473507916667
2016-05-23,17.62,7.069999999999999,16.431359310416667
2016-05-24,0.82,12.03,24.83060056291667
2016-05-25,0.34,15.66,23.142714761666667
2016-05-26,0.2,14.25,17.174832818333332
2016-05-27,0.22,16.32,22.399241254583334
2016-05-28,0.31,17.75,14.743473507916667
2016-05-29,0.25,19.759999999999998,14.0
2016-05-30,0.22,18.52,14.0
2016-05-31,0.9500000000000001,14.59,14.0
2016-06-01,0.19,16.29,11.568640689666665
2016-06-02,0.13,18.28,5.600758744916667
2016-06-03,0.18,18.47,13.256526492083333
2016-06-04,0.15,17.07,11.568640689666665
2016-06-05,0.17,15.92,5.600758744916667
2016-06-06,0.15,14.84,10.825167181749999
2016-06-07,0.05,12.39,5.600758744916667
2016-06-08,0.0,13.530000000000001,13.256526492083333
2016-06-09,0.0,17.69,14.0
2016-06-10,0.0,15.68,11.568640689666665
2016-06-11,3.04,8.05,5.600758744916667
2016-06-12,0.11,11.48,10.825167181749999
2016-06-13,0.12,15.76,5.600758744916667
2016-06-14,5.98,9.84,13.256526492083333
2016-06-15,7.7,6.03,11.568640689666665
2016-06-16,0.060000000000000005,11.59,5.600758744916667
2016-06-17,0.07,13.93,13.256526492083333
2016-06-18,0.54,12.37,11.568640689666665
2016-06-19,0.16000000000000003,13.65,5.600758744916667
2016-06-20,0.0,13.85,10.825167181749999
2016-06-21,0.08,11.77,5.600758744916667
2016-06-22,0.27,8.78,13.256526492083333
2016-06-23,20.28,4.64,16.431359310416667
2016-06-24,0.25,12.08,19.967881944166667
2016-06-25,0.0,18.490000000000002,6.344232253208333
2016-06-26,0.02,16.58,13.256526492083333
2016-06-27,0.0,13.25,11.568640689666665
2016-06-28,0.05,13.79,3.1693994342083336
2016-06-29,2.32,12.559999999999999,4.857285236708333
2016-06-30,10.12,8.98,13.256526492083333
2016-07-01,1.09,6.859999999999999,11.568640689666665
2016-07-02,0.2,12.9,5.600758744916667
2016-07-03,0.52,16.5,13.256526492083333
2016-07-04,0.09,15.56,11.568640689666665
2016-07-05,0.1,15.54,5.600758744916667
2016-07-06,0.04,13.9,10.825167181749999
2016-07-07,0.03,13.92,5.600758744916667
2016-07-08,0.02,13.01,10.825167181749999
2016-07-09,0.03,12.67,5.600758744916667
2016-07-10,0.0,13.28,11.250276492083332
2016-07-11,0.03,14.91,10.476041666666667
2016-07-12,2.14,14.68,10.4375
2016-07-13,0.64,16.05,10.4375
2016-07-14,0.35,19.7,10.4375
2016-07-15,8.76,12.270000000000001,10.4375
2016-07-16,8.83,4.7,11.723958333333334
2016-07-17,0.68,8.99,8.438541666666667
2016-07-18,0.26,12.94,10.298958333333333
2016-07-19,0.17,13.57,9.84375
2016-07-20,6.54,10.32,11.169791666666667
2016-07-21,32.32,4.43,12.580336934583334
2016-07-22,13.63,1.66,33.95173611208333
2016-07-23,0.08,4.63,39.955079731666665
2016-07-24,0.01,6.88,25.815972222499997
2016-07-25,2.7399999999999998,7.22,20.692836934583333
2016-07-26,16.150000000000002,5.02,29.54861111041667
2016-07-27,4.57,7.0,27.569444444583336
2016-07-28,3.31,11.25,26.687024177083334
2016-07-29,0.0,10.83,16.75173611083333
2016-07-30,0.0,12.06,13.456597222500001
2016-07-31,0.0,9.03,16.195344649583333
2016-08-01,0.0,5.55,143.76684671208332
2016-08-02,0.0,7.6899999999999995,84.37105195625
2016-08-03,0.0,10.27,57.320704732916674
2016-08-04,0.0,11.73,33.07673611208333
2016-08-05,0.0,13.03,28.51805555625
2016-08-06,0.0,14.17,29.629282407916666
2016-08-07,0.0,7.03,49.39296553416667
2016-08-08,0.0,8.06,74.0987602875
2016-08-09,0.0,12.28,53.347499999583334
2016-08-10,0.0,13.8,39.88418724291667
2016-08-11,0.0,15.04,17.180555555541666
2016-08-12,0.0,11.08,18.6722222225
2016-08-13,0.0,6.37,20.29630915625
2016-08-14,0.0,11.040000000000001,37.500938785416665
2016-08-15,0.0,12.11,43.4747942375
2016-08-16,0.0,13.52,21.14417438208333
2016-08-17,0.0,15.01,25.34987139916667
2016-08-18,0.0,7.42,18.145486110833335
2016-08-19,0.0,2.29,35.5028163575
2016-08-20,0.0,5.0,77.25160750833334
2016-08-21,0.0,12.28,60.742148919583336
2016-08-22,0.0,17.06,49.96569572916667
2016-08-23,0.0,14.99,44.359503600416666
2016-08-24,0.0,8.02,29.99238040125
2016-08-25,0.0,4.88,34.47331533
2016-08-26,0.0,12.98,26.81754758
2016-08-27,0.0,15.28,26.074074070000005
2016-08-28,0.0,14.7,23.642714761666667
2016-08-29,0.0,16.66,17.674832818333332
2016-08-30,0.0,18.48,22.899241254583334
2016-08-31,0.0,8.81,17.674832818333332
2016-09-01,0.0,1.81,25.33060056291667
2016-09-02,0.0,3.41,26.074074070000005
2016-09-03,0.0,3.29,28.505433383333337
2016-09-04,0.0,6.57,34.47331533
2016-09-05,0.0,9.55,26.81754758
2016-09-06,0.0,11.16,26.074074070000005
2016-09-07,0.0,7.09,26.074074070000005
2016-09-08,0.0,4.6,26.074074070000005
2016-09-09,0.0,8.11,26.074074070000005
2016-09-10,0.0,6.25,28.505433383333337
2016-09-11,0.0,6.3,36.904674641666666
2016-09-12,0.0,7.380000000000001,37.585127316666664
2016-09-13,0.0,7.26,34.93605967166666
2016-09-14,0.0,8.86,28.423733280833332
2016-09-15,0.0,9.47,31.8339056075
2016-09-16,0.0,9.14,24.01754758
2016-09-17,0.0,12.65,23.27407407
2016-09-18,0.0,15.040000000000001,23.27407407
2016-09-19,0.0,16.02,20.842714761666667
2016-09-20,0.0,13.88,14.874832818333333
2016-09-21,0.0,12.11,20.099241254583333
2016-09-22,0.0,10.51,12.443473507916666
2016-09-23,0.0,7.529999999999999,11.699999999999998
2016-09-24,0.0,9.15,11.699999999999998
2016-09-25,0.0,8.889999999999999,11.699999999999998
2016-09-26,0.0,8.16,11.699999999999998
2016-09-27,0.0,7.94,11.699999999999998
2016-09-28,0.0,12.76,9.268640689541668
2016-09-29,0.0,12.33,3.3007587448749995
2016-09-30,0.0,9.8,8.525167181541667
2016-10-01,0.0,10.200000000000001,3.3007587448749995
2016-10-02,0.0,7.390000000000001,10.956526492
2016-10-03,0.0,7.33,9.268640689541668
2016-10-04,0.0,10.35,3.3007587448749995
2016-10-05,0.0,9.38,10.956526492
2016-10-06,0.0,10.71,9.268640689541668
2016-10-07,0.0,6.06,3.3007587448749995
2016-10-08,0.0,8.98,8.525167181541667
2016-10-09,0.0,11.65,0.8904063786249999
2016-10-10,0.0,8.49,2.650861625541667
2016-10-11,0.0,10.1,8.625167181541666
2016-10-12,0.0,9.83,0.9693994342083333
2016-10-13,0.0,6.22,2.6572852366666666
2016-10-14,0.0,7.8500000000000005,10.98650334325
2016-10-15,0.0,10.05,11.418055555416666
2016-10-16,0.0,5.55,11.0847222225
2016-10-17,0.0,8.14,11.03148148125
2016-10-18,0.0,9.99,9.304404578291667
2016-10-19,0.0,8.58,0.9693994342083333
2016-10-20,0.0,9.74,0.22592592600000003
2016-10-21,0.0,6.45,2.6572852366666666
2016-10-22,0.0,6.48,8.625167181541666
2016-10-23,0.0,8.780000000000001,0.9693994342083333
2016-10-24,0.0,6.430000000000001,0.22592592600000003
2016-10-25,0.0,6.340000000000001,2.6572852366666666
2016-10-26,0.0,8.65,8.625167181541666
2016-10-27,0.0,7.95,0.9693994342083333
2016-10-28,0.0,8.88,0.22592592600000003
2016-10-29,0.0,8.940000000000001,0.22592592600000003
2016-10-30,0.0,6.21,2.6572852366666666
2016-10-31,0.0,7.39,8.625167181541666
2016-11-01,0.0,6.42,0.9693994342083333
2016-11-02,0.0,5.15,0.22592592600000003
2016-11-03,0.0,4.77,2.6572852366666666
2016-11-04,0.0,4.84,8.625167181541666
2016-11-05,0.0,5.28,0.9693994342083333
2016-11-06,0.0,6.2700000000000005,2.6572852366666666
2016-11-07,0.0,4.4,8.625167181541666
2016-11-08,0.0,5.83,0.9693994342083333
2016-11-09,0.0,5.54,0.22592592600000003
2016-11-10,0.0,4.17,2.6572852366666666
2016-11-11,0.0,4.43,11.035519547416667
2016-11-12,0.0,5.61,11.685416666666667
2016-11-13,0.0,4.7700000000000005,11.585416666666667
2016-11-14,0.0,7.0200000000000005,11.485416666666666
2016-11-15,0.0,7.91,11.406423610833334
2016-11-16,0.0,3.2600000000000002,11.4
2016-11-17,0.0,2.27,11.4
2016-11-18,0.0,2.86,11.4
2016-11-19,0.0,2.93,11.391597222500002
2016-11-20,0.0,4.87,11.354166666666666
2016-11-21,0.0,5.25,11.314166666666667
2016-11-22,0.0,5.73,11.274166666666666
2016-11-23,0.0,4.89,11.234166666666667
2016-11-24,0.0,3.96,11.202569444166665
2016-11-25,0.0,3.76,11.199999999999998
2016-11-26,0.0,2.99,11.199999999999998
2016-11-27,0.0,3.43,11.199999999999998
2016-11-28,0.0,4.47,11.199999999999998
2016-11-29,0.0,3.5500000000000003,11.199999999999998
2016-11-30,0.0,1.9000000000000001,11.199999999999998
2016-12-01,0.0,3.8200000000000003,11.199999999999998
2016-12-02,0.0,4.03,11.199999999999998
2016-12-03,0.0,2.43,11.199999999999998
2016-12-04,0.0,1.16,11.199999999999998
2016-12-05,0.0,4.21,11.199999999999998
2016-12-06,0.0,5.19,11.199999999999998
2016-12-07,0.0,3.94,11.199999999999998
2016-12-08,0.0,2.39,11.199999999999998
2016-12-09,0.0,2.5,11.199999999999998
2016-12-10,0.0,2.66,11.199999999999998
2016-12-11,0.0,2.5300000000000002,11.199999999999998
2016-12-12,0.0,1.46,11.199999999999998
2016-12-13,0.0,2.94,11.199999999999998
2016-12-14,0.0,3.83,11.199999999999998
2016-12-15,0.0,3.25,11.199999999999998
2016-12-16,0.0,3.0500000000000003,11.199999999999998
2016-12-17,0.0,1.9900000000000002,11.199999999999998
2016-12-18,0.0,1.09,11.199999999999998
2016-12-19,0.0,0.8200000000000001,11.199999999999998
2016-12-20,0.0,1.53,11.199999999999998
2016-12-21,0.0,1.79,11.199999999999998
2016-12-22,0.0,2.68,11.199999999999998
2016-12-23,0.0,3.63,11.199999999999998
2016-12-24,0.0,3.41,11.199999999999998
2016-12-25,0.0,3.07,11.199999999999998
2016-12-26,0.0,3.22,11.199999999999998
2016-12-27,0.0,3.85,11.199999999999998
2016-12-28,0.0,3.13,11.199999999999998
2016-12-29,0.0,3.19,11.199999999999998
2016-12-30,0.0,2.7700000000000005,11.199999999999998
2016-12-31,0.0,2.5500000000000003,11.199999999999998
2017-01-01,0.0,2.2,11.199999999999998
2017-01-02,0.0,2.91,11.178993055833333
2017-01-03,0.0,3.18,11.085416666666667
2017-01-04,0.0,3.21,10.985416666666666
2017-01-05,0.0,3.44,10.906423610833334
2017-01-06,0.0,2.8600000000000003,10.9
2017-01-07,0.0,2.39,10.9
2017-01-08,0.0,2.35,10.9
2017-01-09,0.0,4.07,10.9
2017-01-10,0.0,4.56,8.80475180075
2017-01-11,0.0,3.72,3.997980967083333
2017-01-12,0.0,3.31,9.325167181291667
2017-01-13,0.0,3.69,4.100758744875
2017-01-14,0.0,3.68,11.756526491875
2017-01-15,0.0,3.3400000000000003,10.068640689416666
2017-01-16,0.0,2.99,4.100758744875
2017-01-17,0.0,2.79,9.325167181291667
2017-01-18,0.0,2.83,4.100758744875
2017-01-19,0.0,2.39,12.029616769374998
2017-01-20,0.0,2.8800000000000003,11.285133745041668
2017-01-21,0.0,3.26,2.969399434208333
2017-01-22,0.0,3.45,4.657285236708334
2017-01-23,0.0,2.88,10.625167181666667
2017-01-24,0.0,3.17,5.400758744916666
2017-01-25,0.0,3.12,10.625167181666667
2017-01-26,0.0,2.5700000000000003,5.400758744916666
2017-01-27,0.0,4.07,10.625167181666667
2017-01-28,0.0,3.32,5.400758744916666
2017-01-29,0.0,2.5700000000000003,13.056526492041668
2017-01-30,0.0,3.44,11.0955504115
2017-01-31,0.0,3.71,4.184265689291666
2017-02-01,0.0,4.46,11.756526491875
2017-02-02,0.0,4.1899999999999995,10.068640689416666
2017-02-03,0.0,4.04,4.100758744875
2017-02-04,0.0,2.74,11.756526491875
2017-02-05,0.0,4.22,10.068640689416666
2017-02-06,0.0,6.85,4.100758744875
2017-02-07,0.0,5.76,9.325167181291667
2017-02-08,0.0,5.53,3.995724022625
2017-02-09,0.0,5.87,11.2886445475
2017-02-10,0.0,5.27,9.568640689291668
2017-02-11,0.0,4.82,3.600758744875
2017-02-12,0.0,4.59,8.825167181041666
2017-02-13,0.0,5.4399999999999995,3.600758744875
2017-02-14,0.0,5.71,11.25652649175
2017-02-15,0.0,5.02,9.568640689291668
2017-02-16,0.0,3.71,3.600758744875
2017-02-17,0.0,6.2700000000000005,11.25652649175
2017-02-18,0.0,5.95,9.568640689291668
2017-02-19,0.0,3.9499999999999997,3.600758744875
2017-02-20,0.0,6.26,8.825167181041666
2017-02-21,0.0,5.95,3.600758744875
2017-02-22,0.0,4.32,11.25652649175
2017-02-23,0.0,6.21,12.0
2017-02-24,0.0,6.28,9.568640689291668
2017-02-25,0.0,6.33,3.600758744875
2017-02-26,0.0,6.33,11.25652649175
2017-02-27,0.0,6.67,9.568640689291668
2017-02-28,0.0,5.1000000000000005,3.663779578208333
2017-03-01,0.0,7.28,11.558262602583333
2017-03-02,0.0,9.65,9.962217078041666
2017-03-03,0.0,6.87,4.000758744875
2017-03-04,0.0,6.43,11.65652649175
2017-03-05,0.0,8.05,9.968640689291666
2017-03-06,0.0,8.89,4.000758744875
2017-03-07,0.0,8.55,9.225167181041668
2017-03-08,0.0,8.01,4.000758744875
2017-03-09,0.0,9.19,11.65652649175
2017-03-10,0.0,9.3,9.968640689291666
2017-03-11,0.0,7.87,1.5693994342083333
2017-03-12,0.0,9.74,3.2572852366666667
2017-03-13,0.0,10.96,9.225167181041668
2017-03-14,0.0,10.4,1.5693994342083333
2017-03-15,0.0,9.5,0.825925926
2017-03-16,0.0,8.45,0.825925926
2017-03-17,0.0,9.25,0.825925926
2017-03-18,0.0,9.67,0.825925926
2017-03-19,0.0,9.98,0.9628600823750001
2017-03-20,0.0,8.85,2.45707626025
2017-03-21,0.0,9.9,7.047800925916667
2017-03-22,0.0,10.24,10.887741126166667
2017-03-23,0.0,10.97,11.049999999999999
2017-03-24,0.0,9.36,10.9
2017-03-25,0.0,8.709999999999999,10.9
2017-03-26,0.0,6.989999999999999,10.9
2017-03-27,0.0,8.129999999999999,10.892997685
2017-03-28,0.0,10.86,10.861805555416666
2017-03-29,0.0,11.95,10.828472222499999
2017-03-30,0.0,10.96,10.802141203749999
2017-03-31,0.0,12.73,10.800000000000002
2017-04-01,0.0,12.87,10.800000000000002
2017-04-02,0.0,12.93,10.800000000000002
2017-04-03,0.0,13.45,10.800000000000002
2017-04-04,0.0,12.559999999999999,10.800000000000002
2017-04-05,0.67,8.11,10.800000000000002
2017-04-06,0.0,7.2,10.800000000000002
2017-04-07,0.0,9.41,10.800000000000002
2017-04-08,0.03,13.19,10.800000000000002
2017-04-09,0.0,17.05,10.800000000000002
2017-04-10,0.0,13.98,10.800000000000002
2017-04-11,0.02,17.15,10.800000000000002
2017-04-12,0.0,16.060000000000002,10.800000000000002
2017-04-13,0.0,14.26,10.800000000000002
2017-04-14,0.04,11.47,10.800000000000002
2017-04-15,0.0,12.15,10.800000000000002
2017-04-16,0.0,12.2,10.800000000000002
2017-04-17,6.449999999999999,8.91,10.800000000000002
2017-04-18,3.36,14.0,10.800000000000002
2017-04-19,0.0,14.540000000000001,10.800000000000002
2017-04-20,0.0,13.71,10.800000000000002
2017-04-21,0.0,15.64,10.800000000000002
2017-04-22,0.0,17.66,10.800000000000002
2017-04-23,0.0,15.370000000000001,10.800000000000002
2017-04-24,1.9599999999999997,5.6,10.800000000000002
2017-04-25,0.03,9.64,10.8105034725
2017-04-26,0.02,16.74,10.841536458333332
2017-04-27,0.03,17.98,10.821354166666666
2017-04-28,0.0,19.09,10.55545607625
2017-04-29,0.0,20.56,9.457364580083334
2017-04-30,0.0,21.86,7.795948214875001
2017-05-01,0.0,17.98,3.9503645833333336
2017-05-02,0.02,17.96,10.197786458333335
2017-05-03,0.01,16.01,10.800000000000002
2017-05-04,0.35,7.46,10.800000000000002
2017-05-05,3.83,7.28,10.800000000000002
2017-05-06,0.19,18.69,10.800000000000002
2017-05-07,0.22,21.82,10.800000000000002
2017-05-08,0.27,19.03,10.824313593333335
2017-05-09,0.02,15.35,10.93261959875
2017-05-10,0.12,15.84,11.388945152083332
2017-05-11,0.51,14.81,10.274205890208334
2017-05-12,0.07,18.81,2.1545299640416666
2017-05-13,4.74,20.43,3.8572852366666663
2017-05-14,0.02,23.75,9.825167181125
